year,month,pv_kwh,pv_used_kwh,load_kwh,gen_dc_kwh,genset_h,fuel_l
2010,8,1211.9877689710822,955.3550457827665,914.4683,0.0,0.0,0.0
2010,9,890.2659959193518,764.9803332870649,865.3443,125.82184082858971,13.796254476819048,45.56944660525079
2010,10,708.1223090152157,620.3999725001195,894.0,278.0054391790806,30.483052541565858,100.68644627365691
2010,11,444.7347547663215,418.1869462916596,864.0,478.9274903172889,52.513979201457126,173.45526463511595
2010,12,481.8057333118452,479.1368775414019,892.8,468.88106382613216,51.4123973493566,169.81670639635968
2011,1,580.5238389557671,574.7196483077246,892.8,350.864826832725,38.47202048604441,127.07424948420727
2011,2,738.9535111314511,625.1920966313523,806.4,209.3792567804575,22.958251839962447,75.83180153199717
2011,3,886.8387109298615,745.3888656248256,891.6,175.04919533970428,19.19399071707284,63.39833297457392
2011,4,987.2683285731929,818.5139655744766,864.0061999999999,46.588067615523755,5.108340747316202,16.873004286589875
2011,5,985.9035227646492,849.8791828466602,893.8281999999999,102.54837409727362,11.244339265051934,37.14039333002002
2011,6,1055.6278058918062,881.1850668676725,870.2286,0.0,0.0,0.0
2011,7,1046.6674400719012,918.3833869590236,906.9217,26.90535326363301,2.9501483841702867,9.74442951135034
2011,8,1161.3177273271313,937.6688403582878,915.2236,0.0,0.0,0.0
2011,9,1082.812388149574,866.3704842846506,876.4881,42.658330477368914,4.677448517255364,15.449754193358624
2011,10,1016.3595080947997,842.8408750522062,894.4964,78.50439461591968,8.607938006131546,28.43228008085874
2011,11,915.2499301112348,793.982694637305,864.0,98.78036946421213,10.831180862303963,35.77571860579187
2011,12,471.2040413348195,467.34660904645284,892.8,446.90312333847226,49.002535453779856,161.85685952915165
2012,1,784.0495013955716,723.2009347056402,892.8,213.8571261215465,23.449246285257292,77.4535710634256
2012,2,525.3686814931526,483.7756674792941,835.1999999999999,380.8083311992328,41.75529947360009,137.91901947340634
2012,3,1184.7049042566705,898.946761788947,891.6,21.672983003190435,2.3764235749112324,7.849399080767403
2012,4,680.6653316619008,604.3517827807362,864.8274,288.4140501532216,31.62434760451991,104.45617845129303
2012,5,988.632724927156,822.6195572099397,894.1571,79.17607867053191,8.681587573523236,28.675546833758567
2012,6,1155.9239158799833,924.0749662105488,880.5561,0.0,0.0,0.0
2012,7,1152.8642977222564,940.4440314008621,921.5202,0.0,0.0,0.0
2012,8,1221.145222653639,955.3358531478639,921.8551,0.0,0.0,0.0
2012,9,1012.3410914637848,842.9409713951484,872.1172,53.15659841690543,5.828574387818579,19.25195782643106
2012,10,857.8848475291866,735.8672929514136,894.8027,175.31640665619395,19.22329020353004,63.495110066205285
2012,11,553.2386174858455,546.5934624924683,864.0,334.3415248383209,36.66025491648256,121.08993290595753
2012,12,462.4906422008164,459.0853263891389,892.8,494.39113993028786,54.20955481691753,179.05580227406094
2013,1,565.661717154943,549.5078271822645,892.8,368.5261518715636,40.40856928416268,133.47072884768883
2013,2,545.9843944885174,507.93629968755573,806.4,336.40168038885935,36.886149165445104,121.8360684555611
2013,3,644.8656850582696,516.4160121398123,891.6,384.9373392085408,42.20804157988386,139.41444036991942
2013,4,944.455859469652,757.4276219048604,864.7115,156.65946941234992,17.177573400476966,56.7380454743027
2013,5,921.2638479099795,815.7560141194979,894.2967,75.88829674227557,8.321085169109164,27.484796467663603
2013,6,963.4675635713883,847.4623865035405,872.4051999999999,74.79436227976781,8.201136214886821,27.08860143705041
2013,7,1138.2764379173082,939.9427198674808,908.2166,0.0,0.0,0.0
2013,8,1079.7971120831244,917.5952984066904,914.2985,23.595168173254358,2.5871894926813988,8.545565294008256
2013,9,987.1717423135538,816.5487053043975,865.8968,48.168070992381345,5.281586731620761,17.44524102262615
2013,10,937.0821229312659,767.5180090311279,894.1410999999999,181.320113814119,19.881591426986734,65.66949895580467
2013,11,526.3329235630713,507.5978516432663,864.0,368.06988896285895,40.35854045645384,133.30548211374145
2013,12,727.9431249869325,695.6139859869612,892.8,231.908683876548,25.428583758393422,83.99138271711766
2014,1,410.0797123198996,401.4531394347743,892.8,517.6643650328164,56.761443534300035,187.48476803753647
2014,2,504.4701032137678,491.0409160675615,806.4,357.5526692667208,39.2053365424036,129.49641464006035
2014,3,950.5909207067662,731.7473825679541,891.6,202.9195590088866,22.249951645711253,73.49226452674321
2014,4,706.2573821175299,663.1166923646329,864.0,206.33025802136282,22.623931800588032,74.72753231103319
2014,5,915.7322492767647,789.8605301421263,893.4272,152.60657658499684,16.733177257126847,55.27019154626746
2014,6,917.628439276888,807.1400880724091,869.8364,73.53263229543654,8.062788628885585,26.631635168137237
2014,7,963.1596132299226,843.2641537938739,899.9838,74.27788178262976,8.144504581428704,26.901545435628137
2014,8,1130.4724423246478,927.7926013219424,902.9711,24.94661332468047,2.735374268057069,9.035024097521834
2014,9,802.3961039116091,710.1849587221346,864.3244,181.62382945929244,19.914893581062767,65.77949697987398
2014,10,866.8690607026834,736.442123790566,894.2456999999999,177.32025070768518,19.443009946018112,64.2208510338174
2014,11,571.8628635167622,528.6885682175621,864.0,357.37062730771754,39.18537580128482,129.43048370727408
2014,12,532.1402435904467,532.1402435904467,892.8,400.7866107746195,43.9459003042346,145.15464039883548
2015,1,569.9588481057488,552.6014640435851,892.8,360.2990248783115,39.50647202613065,130.4910742681285
2015,2,672.8869407088787,562.1240090706746,806.4,283.79824717494967,31.11822885690238,102.78445289098057
2015,3,877.7138101141837,774.6067871613777,891.6,155.21123333069679,17.01877558450623,56.21353147609633
2015,4,986.8363567965633,814.451852936061,864.0,79.48629891531121,8.715602951240264,28.787900657126933
2015,5,1010.6235772614249,871.6817958218147,895.0364999999999,51.870992016000564,5.687608773684273,18.786344131260172
2015,6,1084.8310654950383,896.5609336472653,871.2651999999999,0.0,0.0,0.0
2015,7,1159.149142342789,951.2518856624819,925.7558,0.0,0.0,0.0
2015,8,1041.77117449625,916.5391424761079,915.6399,26.250141589964148,2.8783049988995777,9.507128632728907
2015,9,1011.7161664955091,871.617001883487,873.0708999999999,19.065160889092322,2.090478167663632,6.9049127356162385
2015,10,713.0537275343372,652.940775583914,894.0174999999999,279.3830142471055,30.63410243937561,101.18536866339215
2015,11,785.5093743660169,681.8145147094372,864.0167,204.15731226553578,22.385670204554366,73.94054703928562
2015,12,986.3705061586452,904.9270623290591,892.8,26.38942405889665,2.893577199440423,9.557573173909274
2016,1,536.0036081611852,526.202847177456,892.8,373.0882451625862,40.908798811687085,135.12300213557248
2016,2,423.0282695048141,403.1171235116008,835.1999999999999,463.8077454527793,50.85611243999773,167.97928048362886
2016,3,674.564615043135,638.9146193217651,891.6,311.26126634677354,34.12952481872517,112.73085470427404
2016,4,949.7049206239119,779.4687279407927,864.3113999999999,106.58606860645737,11.687068926146642,38.60274281666618
2016,5,846.3994834163212,744.8006047621716,893.5313,181.39703708572227,19.89002599624148,65.6973585936461
2016,6,945.6968788509922,873.016413400361,872.117,24.872662291622305,2.727265602151569,9.008240928318818
2016,7,1124.2233218916822,936.949261266184,911.0294,0.0,0.0,0.0
2016,8,1103.8098992809043,908.2402573979749,906.3746,23.23138156351485,2.5473006100345237,8.413811105871607
2016,9,912.851437022401,791.0752139272626,867.0393,104.45406868834397,11.453297005300875,37.83058707811501
2016,10,722.2236150968375,630.4442637088895,894.0074,292.6233481266022,32.085893434934455,105.98067831538954
2016,11,685.4201159220895,616.7917640328326,864.0,277.5025655522955,30.427912889506086,100.50431833200494
2016,12,896.5940299349589,839.7253996451869,892.8,72.73667348298795,7.975512443310084,26.343359282448457
